Business Id	Name
1eLNKs-_zTQhEKZulM0ocw	Haymarket Station Bar
1G7kdwjso4-s05jMT3exmQ	Shelter
1gqAgVvL-PDpvlH7yOlz5A	Cotterell & Co
1GuNIGzqvuLF6fAebFPw1Q	No 12 Picardy Place
1GYzYjw-eLqppSL1ni82sA	Elfalafel
1h__4qbRjvyVvVwCgbKroA	The Magnum Restaurant and Bar
1hCnktHfIHOH3lfR2CZHBg	Norton House Hotel
1hIxn8IpLTjXX8ogsO67bA	Hakataya
1icf6RttEzz1BMlgAHmJVQ	Lulu
1J4oIGwti2AY76VfkbUIow	Western General Hospital
1JHDCJpVrFLMcyxze3vNFg	Hudsons Bar
1Jmf09hDwaXoE06YK3P9GA	Red Fort
1jTLAXGm25CAmBNZc4baJg	Newhaven Quay Brewers Fayre
1k8KYnaMIkjjhnssqGsudw	Uluru
1k52Gqlai23jA-WOBPl88Q	The Paper Rack
1kPt0cfoTDLAeUfaS3QWnQ	The Blue Goose
1Mk82Dw32H4J3v1nYBl2bw	Thistle Hotel Edinburgh
1MTcZcDrURlI9Zai1nWNcw	Leith Cycle Co
1myuQTBpM2H2ytXPZ6CBHA	Cornelius
1oCh_9JcDZ5ANigmTgwsYw	Unico
1OuEfF4qB_sBv3RfabrvrA	Meze Meze
1PqUs4LMMAFLB-lfAvZYcg	Flux
1RxsOdiWyIkA8B2_K3Df6w	Lagermans Takeaway Sandwich Bar
1Rxzi0RI-aJ4uR2sbmAE9g	Brunton Theatre
1rz9IXQWre07OHknyuhucA	Persevere Private Hire
1S0vJfhkdxiPxzxC9iE9kg	Mc Kirdy's Steakhouse
1T28O0PEBsK5bm2Kz-F6Og	Mothercare
1TDooVIMbNhXxl_L7XNVOw	Leith Victoria Swimming Centre
1TnTa9GtHKcUc48TdEQHKw	Bodrum Express
1Uc8ehbpZYqXCGj2G_DU0w	The Green Mantle
1uLQDGYLQqOjSQtqi1nUZQ	River Island
1Up3ZUh37Z8OIan0xQFxLQ	Millers Sandwich Bar
1v4wxd2mhDf4nrxf7DRDgg	Virgin Lounge
1vm6pUtUs3wK-bBfcEWl4Q	Marie Curie Cancer Care
1W2JM11f09anyR2D9cis3A	Rosslyn Chapel
1wnuHWpdTCH2wa_CRuft_w	All Bar One
1XjHZKEmQzszlRPt1BUzIg	Cairn Hotel
1XYidnAiWQYOw9tNvVupYw	Marchbrae
1yNJy2fxEF__dKFEYgTcFg	Crumbs Cafe
1yVjc33cvFgd1HGZMpJ9LQ	Enterprise Rent-A-Car
1ZszZEN9jaUbz3ylEUOUvg	The Banshee Labyrinth
2_zxQRUOfXmDQDFQrEoBGw	Giovanni's Fish Bar
2aBTRy6MxW-TvIDphn-AEQ	Hermitage Bar
2aEM6Ae3rPQFPLw2lnp8Uw	The Raconteur
2aOyr_ZoQI4Dn1J-By48KQ	The Richmond Cafe
2AprIOXe5TGPBuTLzxCodQ	Mimi's Bakehouse
2BxFrHil8FEeSULjfBkyGw	Neal's Yard Remedies
2C2CrsgvRd9sMmK_rCINrw	Heriot Watt University
2C4azCuG5xdM6qVlCfu3Cw	Cardamom Indian
2CF_1eTQsOqTSOYQAEFqvg	German Christmas Market
2CSmK1LYsYEli5_bmKfF2w	Starbucks
2dUrYkzgoIuFC8hu1DTknw	Kebab Mahal
2E1Kdwf4BXV8c7RC-ThkwA	The Last Word Saloon
2EKfKOBIuLiCjnXv3fltrQ	Olly Bongo's
2f1SJghVS6k1eWIN13d6Rg	Rollo
2FeI5q8Sm1Hk9jF4XGJbgw	Hong Fu Noodle
2FscRDRnbsaKrLhI_Lo9pQ	The Co-operative Food
2ftNAAakpz-8nYLkUnx6xQ	Deli Fresco
2Gpuc3z1qwaGDX0JSXmKUg	Superdrug
2GzM_PdXgnJCOEbsQ8VrQA	Saint Stephen's Stockbridge
2iCocsJmcl4WvF3bW9ldyw	The Spiegeltent
2iVnO23-gLBM_PTBCLynAw	Dersim Kebab House
2jxWAJrqC0kfuhp3PXRFUw	The Spice Pavilion
2KAqoOuTf5qYipUrV5xHww	The White Company
2KLK0wb0gRJEdJwBbv2lvg	Papii
2LViytREMroZjwgwZaDGCw	Tie Rack
2LYLnSVja3u921WP_2Jo6w	Indian Cavalry Club
2LZtHTbbN5xA3PcPzFsXlQ	Conan Doyle
2msZyUfeRM875Of7ciraew	University Of Edinburgh
2N_CsFJdBNqSQY5uSsHbvA	Steak
2nA6hy0jILw6FsUs5XXJWg	Jacob
2nro2ov1QC5Lrw6BaTLYpw	Next Generation Clubs
2P2S0It1Phmh45PqWnDGsg	Forrest Road Post Office
2Pdv_kUYZa0wjX3VDwu_rQ	HMV Picture House
2Pp8pggDQsNwXZoVDxsdsg	La Senza
2Py-jEUcmmoHjTHvly7iIw	Tourmalet
2rSvtVINABQgJIegCt2V9Q	Under the Stairs
2SNjQ8JLEOFFdsj4cykX7g	Thai Basil
2sQnp6jfOVrhn6CxraltZg	Salt 'n' Pepper
2TFIor-W0FNAdD1nCl693g	Asda
2Ud_5V5HCkpdT1ox_fJucQ	Thorntons
2UvkU5KWbF3q8jRlGUR8Uw	20 20 Opticians
2valrZLZWYz62Vd2vgLF_w	Lancers Brasserie
2vCCr9VRhf-qo2rZVKBTGw	The Treasure Trove
2vfPnzoLmSbYypH6nQEEiw	Union Canal
2vJAnAxF0MbQwbOOi9yccg	All Saints
2wXPLsK6VmbAzxlDhHEedA	Teuchters
2X_IKaaeVgm1v9SBNeQxkQ	Urban Angel
2XKi9nzRb7hjYJmQYN6r1g	Cafe Senses
2Yd7GEhU7uqzraztlLpWKQ	Bert's Bar
2yjduT-Bt3-Kn9G75RWu8w	L'escargot Bleu
3_HqhGhTwMXZZLbpCgzV1A	DollyLeo
3_kvfgMaj4c4Y__zH-wiHA	Meadowberry Frozen Yogurt
3_z27ZS2kLm-uZbh7fGtcA	Edinburgh Copyshop
3-0GopzawxFcEfRo2rHxdg	Dalmeny Bar
3-hYANZRTcZsfMLT8X1YwQ	Pizza Paradise
3-KVctQzlCTKogvNLGog8Q	Demijohn
3AKwnc7sJLdxuFhu1BrPdg	Hertz Rent A Car
3bdePZRBF5zv1LMjmqp7Cg	Caf� Saint Honor�
3BqNgB8YF4RfciMxcOqm2Q	St Columba's Hospice
3c_t1lOvdg-EOgVlat8jqw	Office
3Fd6CaUA8Z355BA9eDLaRg	Hawick Cashmere
3fxqhESvqDCfxCSAdhUh6g	Cockburn Street
3gxGprHLDbnrkCeDMOLZqg	Assembly Bar
3H06BY5ECJ7yz9fHETdgMw	Caoba Gift Shops
3HPAoKDhWwgb3NXm4H7NFg	Tonic
3iEYvXVjz35-B8kZ5NF0ZQ	Maki & Ramen
3IjeSGXySMdp8bmpWCe_rA	Mosko
3ikkGPdcZMkiboPmIc1Evg	La Barantine Victoria
3jEKHEg4be0-G1XwgCgHjA	Beautiful Things
3JhNUmC10OfAHZFc7mMyGQ	Owl & Lion
3JPBGbZ8cUreQqdEZmMqvQ	Lazio
3Kdqn_LEC9YORjTDg90fXg	Subway Cowgate
3kmcNNoAFx2-ykeLuvF3bA	Caffe Nero
3KQvBPTm4hGNqFMKwZygXg	Global
3l4_V3Psy3arVttiWgDG_A	First Buses
3LobJ-9Pxbc_oSikjCs2tA	Peckhams
3mBSFFJjmoBbMGQLOAafWA	The Fruitmarket Gallery
3Ms_jV2Pp2VFfz8CqZcDjw	Malt Shovel
3Mt7fRA2SmgbDibC2LZytw	PURE Spa & Beauty
3n5IYtgfSCC9dFzvmIC-KA	Baget Stuffed
3nNGmYNOP9WSB3pa8oFz6A	Broughton Street Bookshop
3Oob5rDj5LfYhBtlLIic-w	Smith & Gertrude
3pa2GMSECbVpKm3qUMIe1w	La Locanda
3PaIpWU_ErlrT2eM5XGOAw	Barnardo's
3R4QeHG8Clt7kq2Fg00T3w	STA Travel
3rFTT43tQg992no381rVvQ	Pret A Manger
3sbzZOqIeGwivJFbRy0itA	Conetta & Co Beauty Rooms
3TawpsD1YuIsHUbI-3XKkg	The Rat Pack
3TB9OQ2K9gIuJD5oe0H1mQ	The Skylark
3u1aPxv9E2DdVISwrFx-UQ	Joy
3UYAEVkrmaSV7D7rny1rzg	Sonar Gao
3Vfq6pjpaPLyc2fE1SDnSw	Saughton Park
3vYlr-ba-rv_h9coQbb6yQ	Artisan Roast Stockbridge
3WNy4woyh9Ih2wr9UcCo0w	Peter's Yard
3WvnsAqaUV3Jte-_QQFcpg	El Quijote
3X5XdSXWUmotmNocS5qV5A	Pep & Fodder
3XN1taTQqQKC8nl3DgMM1A	Gusto
3YIJK6kdAXZdL_w2JJEG9A	Dalry Diner
3zdjhOZzslQdkX0tGftwbQ	Royal Commonwealth Pool & Sauna
4-mMufsV4dA2g2ZFfIqypw	Ryze
4AXq1iNvyZbxclZtOBWJqA	Boardwise
4CNIZEC2WQ4CYfRwwDtbtg	Lothian Bus Service
4CvC2mJniOEClkXNpBJq5Q	Cash Converters UK
4dIzmqGAhFIcuHfI8CySig	The Witchery By The Castle
4dKif6ewvj_b7kSgscjiDg	The Edinburgh Tram
4E9PSb3q40oyjXfujUKqXQ	Nonna's Kitchen
4EQEcYHR-aa7jfNA1LsCJA	The Cumberland Bar
4FHhHTaDo1FaQcT_tZ3b_w	Nippers
4h-qrh3HdXc_lRYaEGoP3g	Bruntsfield News
4iaAezy5-l6CpxZa51mLtA	La Dolce Vita
4ISrDLsDCi-AHOBylcgbAQ	Tempting Tattie
4jvFXuAI5qyVX9NqwzstOg	Riverlife
4JZ1K4t_Ndifri8GVFswcw	Eighty Queen Street
4k6NAiCctOrENYW0MzRC2A	George IV Bar
4KN-PSLwo_oLw2WZlumwHw	10-to-10 In Delhi
4kv2dXZiuL_aEY1hQZG2YA	Edinburgh Wine Merchants
4KWcSe7p5qUIabx7f0Yu9w	Ocean Kitchen Bar & Grill
4kyggAmvnuCV68CmjYm5aw	Marks & Spencer Simply Food
4ljVhTNTfZap5ZerVwUjUQ	Yum Yum
4lSmw--50ZrcwSsIBIq7Kw	Scott's In The Park
4lVtviA1Dgv0bjJrwKUd5Q	Charlie Miller
4NMzfSkWKJapdXpgSCdECg	St. Giles' Cathedral
4O3t7k-NklPh8ANQ79217Q	The Cloth Shop
4pTL74SgCLAzbrsy8sTAhg	Salisbury Crags
4qcd2_d3h2eJmvUwUbmOFg	Yocoko Noodle Bar
4qeBYf-XW-fTe_b1HL1RdA	International Starters
4tHDW0O8ZunvT8SVmI69bQ	Giuliano's
4ThLTfloviCA4zGvxLrxGA	Pan Pan
4U0lz6WgowkETK3YaIT8sg	Hanam's
4U93OkzyGwC0TCtEZCv7dw	Tesco
4v9qecCtsAuOcMi14VPEdw	Lothian Gas
4vNJBpBspRQH12_wgvPsRg	Guchhi Indian Seafood and Bar
4VqkjcY6OUJt7atNyv-1xw	Sing Thai
4Vxe1XCWbijE-d9Cl8zI2w	Roseburn Bar
4Y-6SkT_OOZOAxo1AFq-1g	Claire's Accessories UK
4Yh57FsAyvDtZsq5F7fCWg	Inverkeithing Railway Station
4yKkyUCqyTxVv7Ouj3ftrA	David Lloyd
4ym7HrFPy2XljVV1QFq3Qw	Portobello Swim Centre
5_8_OHXxqh_vxerqfZKAiQ	Tynecastle Arms
5afFeYfkUwj52_qHjdTRAw	Lowdown Coffee
5aG5ng8vFiYplwnN44BwkQ	Kings Balti
5AP0cGnJJrx__FjP8AHQlQ	Sheila's Quality Fresh Fish
5ca-HXOhN0S7NXF4VodtqA	Jane Norman
5dDv67qDW3dB2ZUsDM0IyQ	Psycho Moda
5dO1hAptK5fOkQFo374mKA	Xiang Bala Hot Pot
5dUDkaxm5FdQanoNkP86KQ	Suruchi Resturant
5h-hqppcMGi6Jmxu04RLgQ	St Bernard's Well
5hB2m3zzl_WlGr9bJVCY2g	Wasps
5HZ7Hn7vxrLSsEwFPAc6GA	Direct Cabs
5ItCz2CsxGRmh7rjxAhvyw	Globetrotter Fish & Chips
5JhTm1B4rrRzY7-zcQyMaA	The Caledonian Brewery
5JmhoKhGFb0w4_Pp9lIJew	Storytelling Caf�
5L27V5boxtQLqJHGfvs9OQ	Q Store
5mZEQo9V5QZiBTv-LSVYjg	The Little Inn
5O1VpoxiNvGU484R8LArNw	Courtyard Antiques
5o4dz9gva2TPEuRSXjhY4g	Glenogle Swim Centre
5oBjSVmqMbvawqMUVzt5zQ	The Orchard
5p5qh70dtmZ6EGhdQUpedQ	Just Art
5pA0bK3x-8TWzWzbZRUJew	Il'Castello Restaurant
5pB-HQT-LvEdE2Pa5oyxdw	Relish
5qY6LqQFupz2Dm8LB4xkJw	Pho Vietnam House
5SGCEovPpcEZgU-sr7Tqog	Veritas
5TTr08j2W2Fv8jkOCvUm8w	Nawroz
5tUvkZKVxtKu7FkxPxLM8A	Ginger Twist Studio
5umhAoolDqO-M3w-VvSQZg	Peach Garden Chinese Restaurant
5URPF3GO1N-mR9_84zjTNg	St Leonard's Land
5v2WUEmIPU8jTmOQ9xhcGA	Edwards Bar
5VRh8vVfeKrQltWjA7f5pg	Sainsburys
5wVfDg9rAu9pgv5w0QLVqw	Passage to India
5xNcbsy1S_AtB-FLQTkWfA	Hung Fung
5Y3HNQJKxIYOPtDp-jZHSQ	Aihua Chinese Supermarket
5Yunhtd8jbk0PHA2A6czRg	Whisky Shop
5ZuOpHt4cRcVL9x4bb6VIA	Victoria
6_vK5uCtHYkA5EW8lbOgxA	The Hanging Bat Beer Cafe
6ag-GYKAiU4JU3Xsr0eLzg	Designshop Edinburgh
6bDOYN1cB92oQ4714yhBaA	Spirit of China
6BOH9Zb8IQ4ksrg6gwAbIw	Luna
6c-rDuWtzX8aCwneDTw9eQ	Fresh Grind Coffee House
6cIZhJJy2LgLID1u-sxvmw	Khushi's
6cvd-VreEB7a_O8RRfZqAA	Pandora
6hIBbmGVbjYii3TrohNyMQ	Secret Arcade
6HXdISwxRUz3A0rGnGAjtQ	Le Petit Repas
6HzW1TIn8wL-Kt0ETIPYUw	Cutie House
6JdVY8eXA2LlsuqZ11p2ng	Starbucks
6kigN_ZCLQLtz_llo9nhPQ	Hogs Head Music
6KxgrcAdn90WBESSAeF-Vg	Focus
6KXjgCA5Ym8tODsUsdmvAQ	Stay Central
6mgbxYVBCFB7cWx-cy5yLw	Victor & Carina Contini The Scottish Cafe and Restaurant
6MujEd4R1taYm__hZ2gLZA	Montpeliers
6ogoSTjj7AuOZq9qnWoXbw	Swish
6omMF5aEC33HgvAAZ5cGbg	Pig In A Poke
6prEZT6HO4SsddaeCFSmpw	Central Library
6qhU8s192K0_qM7N3dEEjw	Maggie Dicksons
6RsqA11RGj_tyUvMoDdnCA	KFC
6RVoRilHow-zehz_qVZQCA	Frankenstein & Bier Keller
6RzMa_jixSq3oUfrzGOZvQ	Starbucks
6S2ZJ38Ep4PArhDu_fWbMQ	Medusa
6sHqQk1K3CSwfqMy4ZLtUw	Union Yoga Centre
6SR684hbkq1RvhEIkklqqQ	Majestic Wine Warehouses
6tflUMFgAzSDOvsPzRpR2g	Master Tailor
6TfRsfmzq50iCNF1ApTRIg	Matalan
6thw6oE4W40yo4nFD9tQ7g	The New Bell
6TR6mvRwfmvW6A77j3sllg	Black Medicine
6UHWPb1ee_J8eL1UtV-aEQ	Tupiniquim
6Un1N6oQLLjmx-EF9X3IMg	No1 Currency
6UQ3oZv_OH0d1apy_1djdg	El Cartel
6URo94G7HNmMeUYchlFX7Q	Caprice Restaurant
6V5vdMXv2QWgQIpfNf1eBQ	Vietnam House Art Gallery
6VbM5hHuI0g8oKRSnJOqpw	Thai Orchid
6VIOw-CtnSQmDjWTwij4-A	Candy Bar
6VMCbwHYrGmdDF3mWfiYYw	Cruz Bar
6WC2MEdR1SQeESCDyVh2UA	Pomegranate Restaurant
6wdnVxUD8VTtwhe2sjcZ8w	Circus
6whyMNnNdXAwxhAggY6wVw	Venus Flytrap Tattoo
6WS7rfA2SR_1QuOYAMn-_g	The Cellar Monkey
6Xdatc0GYyR5wZXDyn1hjQ	Star
6XSIzwQ89cLRPVcPHaQG1A	Obadiah
6YdMVTb8iEDa2gcDDATntA	Daneli's Deli
6yH7zNYP33DpouvJznIJnQ	Festival Theatre Edinburgh
6YTGYXaGX9i7PpwnmdOt-A	Cameo Bar
6Z7k9bCd0eKRMAJrgmpttg	Boots
6z7SIoKLSl3kj8iWgTStpg	Wally Dug
6Z-gTRMXUVHDK7KHbT-qnQ	Chinese Manor House
6ZIxnNXLiSL5H0xXowr8Gw	West Maitland Street Post Office
6zRmrhf8lTFBiTBD5BWyyA	Marchmont Takeaway
7_985OI8KAdEFmp37vuI-w	Karen's Unicorn
7A8-AvxpEmA29fgoY3_W7g	Semi-Chem
7AdnaGsWjWhg2c-U0GsG-Q	Royal Overseas League
7AH9-OG_1kWppKioHZqZJA	Pizza Express
7al-K--MExHXPBRBelHutQ	City Art Centre
7AsM-AKzevwYa_h1gqNqsA	Jan De Vries Health Care
7b7e95HHnUrZI1umPzJTcg	North Bridge
7BzsYgvFjlC8GAxJHo09Dw	Sainsbury's
7BzUuUw8iX6INnEWo6YpDQ	Kamco
7dFpSiIoWmjuOFqpfoZnag	Braids Medical Practice
7E_bKAdn_HqRgoOT_RrOIg	Beer & Skittles
7ELa0-tY-4ZS33p3BlS3Zg	Rainbow Arch Restaurant
7Flu2oNlKVP0-pH8Zu9qhw	McDonald's
7GFa4xiQ7PNxYrIU4Iq_RQ	Summerhall Kitchen
7gpHmcUwRdxeerBzkfJzWg	Windsor Buffet
7hygeQ-R2TcYfkDBYss-_g	Castle Terrace
7hYru_joh_85j3CKL7CYxw	Starbucks Coffee
7Iuq-HV4iA5InilfGdjMuw	Welch Fishmongers
7izShDHo0dnmnqqzr4sFxA	Edinburgh Farmers Market
7jqK8QfIj5PN2HFKgDKBfw	Made In France
7K_peqRGxpvvP47wK8Tllg	Made In Italy
7knbXd2GdtA8CeH1_IR8Kw	Jack Wills
7KvDGjtqz64qUev7hb139Q	Baguette Express
7lHR5JycHVmiu5IN9CbEWw	One Spa
7LWQKBF7_4HUrry-wjZnRQ	Zain Halal Food Store
7m_DibbJYfY0tGu0ImK8jw	Poundstretcher
7MHwjM_AH5fykyduypohsw	Ruan Thai
7MR_z-tvbr9Cu81J66OJPw	Bell's Diner
7MXu3XDmSBRPo_35CYGyYA	Farmfoods
7n2t30IGa9cWFoCtkp09Aw	Noir
7N-J7b-mntXGVEXsb49Gpg	Cappadocia
7ncMfsShMgs4a4w6bZinFw	Holyroodhouse Tearooms
7nq3_FM-ydtlcI3pfxqspA	Clarks Bar
7nyG3EF8BD7GpSJI-Pv2CQ	Lindsay & Gilmour
7p1zxDhQx-ls2PzwUR8tEw	Caffe Nero
7QscYPhxWld9oYaOaaqaig	Penhaligon's
7SZcGotALAy3D5w72Vdfzg	Well Hung & Tender
7Ti_yD4wODH2i1lV30Sg_g	Tex Mex 2
7Tn0rERJ-tW7h7TyarrHHw	Picnic Basket
7To7jF3FhnKPin4QaPVCiA	The Edinburgh Bookshop
7ub2Fzgb_WiPRm0vUQk9kg	TK Maxx
7uFEC7QWRDlELzk0q4ke4A	Hanks Sandwich Bar
7Wac-TRxJIS9dnP8VKsvWA	The Chocolate Tree
7WboUa6eB6sZvcRF57R4lg	Starbucks
7wIoWhoRSXMXJNRfRl7N9Q	No 1 Sushi Bar
7wzVfsgF47C7fUunqGdahA	Coffee Etc
7XLgEnFotKMY8rqORrmrfA	Tollcross Post Office
7Y849sC_LLngOfQjzEAzag	Woodwares Home Hardware
7yAmxml_awXKadGjYW8SnQ	Earthy Food Market
7YcvRflY4Z2f8FdcZY6vWw	The Mash House
7yip8dZpE55nu-sdErpb1g	Ruffians
7YMqhSk42pfykPYkTvNPBw	Tailors
7ZPp8PJlQtTCeSF4N0tGNQ	The Nutcracker Christmas Shop
7ZTwBUI5Cq83LglSNXGg6w	Swarovski
8_N-ADFdS-aYLO_fdNaCpw	Bonsai Bar Bistro
8_S5aWubnOoukcuElJv4mg	Dior'Leigh Hairdressing
8-gMpvexcH1mrApghRiAhA	Piecebox
8-itK75RRevbtfJUAhvpOA	The Merlin
8-z1aSMMQaiXIjAIkqwqbw	Blockbuster
8A-rkp1PuTefSSS8PmuE1A	Chesser Fish & Chips
8BDWB7Dz9Dwws1AI6xy4Cg	Himalaya Shop
8C-nkcmC9WZWVYDQKmJHmg	Burger
8d7-5LFgi9ICINJsJsCSgg	Morrison Supermarkets
8D33vGfjIOYBFfMzkFSxzw	The Bonnington
8dffA5BvuWXc2kydEImL-g	Topkapi
8DJsERBVM0Em96dDKxKSlw	Dropkick Murphys
8DL_C5yvyV2DLD71VnGNEA	Mama Said
8Fsd4yro0ymNLkkX0QyUOw	Bagel Factory
8G50En0y11DGeSAUV06Uyg	Tapas Ole
8HKlwmg2m2oZzLwTasAONA	B&Q
8iEVJYVTALivGB837DKobg	Princes Street
8iLhmTSRMFOJu75yxNi0AA	Organic Pleasures
8IyIf_v6azdjsTe6WzKd4w	Laird & Dog Hotel
8jEpI89g4Yk-a0OG4l6LAw	Morrisons
8jkfKZJDONEieRXgvEcfag	Kama Sutra
8JNqUTrXATJyNet8kL85Qg	Ryrie's Bar
8kYDzNXZKaBojkJRfemlfA	The David Hume Tower
8MdCSXPFHAqJnmCOLp4rIg	Mansfield Traquair Centre
8MxY8ckIhcRgK_zkAq1lYA	The Artisan Bar
8n8lT1YP2JaO5ea-T11TFQ	Waitrose
8NBfD3sHeBJ2cJx7l5bWNw	Chequers Too
8nGYkYkNEdrvt4RFtBhvuw	The Atelier Restaurant
8nMjnNkEc5tSwaEXNdanYA	Wings Edinburgh
8nRVcrTjHHxxO7T6mvCiGA	Tani Modi
8oIROVNsXoB11q3Ztnql4w	Barnets Shoes
8Q-k2SYQysny836_vpMiKw	Illegal Jack's
8QcsPymTd87pRePzpQtsKQ	Finishing Touch
8QEHhdWsOsCLB6584oWOfw	Brooks Hotel
8rDrtiE1TXqr8UgfH9svBw	Pivo Caffe
8riAdu4hZIGIZ-J87ZUQzQ	Zea
8rIQpTrLH1xXz2sheSQk-w	Holi Spice
8RXIwWR34JunHKd00UU4wA	Southern Cross Cafe
8SodVfuGN-V8Pt9cqm_iqw	Tallula
8sycas9p-riGVd06LiXLOA	Bar Roma
8t4Dba95OeFtT0DIqWKPXg	Spicy Bite
8TD1ThsmuRe6WIdbdHb8yg	Appyfeet
8te-55rm06qO4BSqCYsDNA	Leven's
8tSY_sLo3-MdyRJ6thmuiw	Tesco Metro
8UbGwb5pgrZUXQ_4NYunzA	Ibis
8UgadStqK8dTj6wRLg3CsA	Asti
8uK7RBxZxSseAxanb-BhUA	Papavero
8uMP4kv2Je6rM9ZNz0apGw	Theatre Royal Bar
8vgGwpPAQdR777WVlC5DfQ	Doggone Purrfect
8VNoCZ35XC35ZKRu2aMz0g	Gap UK
8VoH0ASZ4RkM2FUHDjdDLg	Artisan Cheesecakes
8WQHe2ioX8RfA4UG-7U20A	Chiquito
8y2NkvkYaUXKWF_XcT62pQ	Sir Walter Scott Monument
8yfGLZ5ydLSvYA8dRAKjEA	Laila's
8zWuXotolHSPg59lg12l6g	Arran Aromatics
9--E4-VSXCWgWF0y1AEskA	Capital Chinese Take Away
9AdpIYc0m2FlrVd8iZYt_Q	Lloyd's No 1 Wetherspoons
9AN80Bl76N-lbyLeZx-0oQ	W. Armstrong & Son
9arOySj0jn0OytLCDF_SlQ	Tesco Express
9ayf1_wFhMs3FGS55FCmOQ	Holiday Inn Edinburgh City West
9bc_di3jCXrfxq3oNGdGsw	The Halfway House
9BP4jY0Wy8aUGV12QMRdtg	The Gold Sea
9cScBLBWFSiWzZtGlx-3aQ	G&V Royal Mile Hotel
9czNIwVURt5CFBpQLS5oWw	Charlie Miller
9DQHFPStU6kAtB9m725xHg	Long Tall Sally
9FSVd_7twy2SqTLhPp1tAQ	Games Workshop
9fwy6Dh0Ej9QTIEjd-7oZA	Paper Tiger
9gbxEkiIcuREn3t_C-7InQ	The Baguette Company
9H5EDAiW72v0dVJdgjLY4g	Black Dutch Cafe Bar
9Hf23TI_eyV_jg5dyNxKjQ	Ferry Tap
9HKkqqfMk5XYdFzqCqLJ9g	OX184
9HrQe8DX1QLLQsBHSOGYWQ	Saborsito
9HsEDXNOilWkPZcVr-ks8w	Esha's
9IuBO-5ypl0gaJOycRHATw	Oddbins
9J52c4FXnzkNTJHMGHkCrg	Santander
9JHFLbYBadR-eFY2SomGgg	The Safari Lounge
9JLmgxuUXSOLbGwN2nKm5Q	Monkey Temple
9JTxqwSxtsf2xERoBtTTsg	The Living Room
